🐼丨平安直播,#genre#
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
黑龙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225994/1.m3u8
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225931/1.m3u8
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8
山西卫视,http://39.134.67.108/PLTV/88888888/224/3221226009/1.m3u8
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8
北京卫视,http://39.134.65.179/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.173/PLTV/88888888/224/3221225678/1.m3u8
山东卫视,http://39.134.65.141/PLTV/88888888/224/3221225952/1.m3u8
江苏卫视,http://39.134.65.175/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.181/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.183/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.173/PLTV/88888888/224/3221225503/1.m3u8
东方卫视,http://39.134.65.179/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.173/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.175/PLTV/88888888/224/3221225672/1.m3u8
浙江卫视,http://39.134.65.162/PLTV/88888888/224/3221225514/1.m3u8
浙江卫视,http://39.134.65.175/PLTV/88888888/224/3221225514/1.m3u8
浙江卫视,http://39.134.65.179/PLTV/88888888/224/3221225514/1.m3u8
浙江卫视,http://39.134.65.173/PLTV/88888888/224/3221225514/1.m3u8
湖北卫视,http://39.134.65.162/PLTV/88888888/224/3221225569/1.m3u8
湖南卫视,http://39.134.65.181/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.173/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.183/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.175/PLTV/88888888/224/3221225506/1.m3u8
贵州卫视,http://39.134.65.149/PLTV/88888888/224/3221225974/1.m3u8
陕西卫视,http://211.101.234.24:866/aishang/migu.php/migu.php?id=sxws
河南卫视,http://211.101.234.24:866/aishang/migu.php/migu.php?id=hnws
湖南卫视,https://www.shqsy.com/tv/zb/jxyh.php?id=hunws
江西卫视,http://211.101.234.243.183:554/PLTV/88888888/224/3221225513/100001000000000:866/aishang/migu.php/migu.php?id=jxws
江苏卫视,http://211.101.234.24:866/aishang/migu.php/migu.php?id=jsws
大湾区卫视,http://211.101.234.24:866/aishang/migu.php/migu.php?id=dwqws

广东卫视,http://z.b.bkpcp.top/m.php?id=gdws
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws
陕西卫视,http://z.b.bkpcp.top/m.php?id=sxws
东方卫视,http://tv.20191209.xyz:37377/migu/651632648.m3u8?migutoken=a9a2b71c87ef01a1f546b80d3776d4e2ab5a03525b06b379f6d3ebca3a7a40f732115ab805783c8a8a73e5580900755cdfb3b6d3c2b9308a46141d56b6b629038613c381a9027a60e527e1c8
江苏卫视,http://tv.20191209.xyz:37377/migu/623899368.m3u8?migutoken=0c1255f44cf0460d401afd9fdc722c6398b97c5880dc9c45f00ae3faa4d208ecd6942cc08a2f3f09bac00b520297cc93d1b83c17d52ade00620508eae303d397c58e8b1deb59c8ac4158cd7d
河南卫视,http://tv.20191209.xyz:37377/migu/790187291.m3u8?migutoken=086ba6ec3f6268d44a6979043b9df04cccad70c2a183e6b46cc15be2d0bd40d33e0be32880248cf8d79ddcf04a82560af19d8d9cc76b700a59be26618056a02a5f822c76fe3ed7f3e0b81c94
湾区卫视,http://tv.20191209.xyz:37377/migu/608917627.m3u8?migutoken=9834d810bca2c8694ae0e82057357a221a863429f08360a858b31c312185e541b0c4e94c3f4e5c15838761b6e369b796ec139c7f8c819c0861e03d26cd07a26a6738deb1cade7ee3fa7648dd
北京卫视,http://my.tmos.cn:15181/chs002.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://my.tmos.cn:15181/chs004.m3u8
江苏卫视,http://my.tmos.cn:15181/chs003.m3u8
广东卫视,http://my.tmos.cn:15181/chs006.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
黑龙江卫视,http://my.tmos.cn:15181/chs005.m3u8
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
大湾区卫视,http://z.b.bkpcp.top/m.php?id=dwqws

西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
辽宁卫视,http://goo.bkpcp.top/mg/lnws
广东卫视,http://goo.bkpcp.top/mg/gdws
浙江卫视,http://goo.bkpcp.top/mg/zjws
河南卫视,http://goo.bkpcp.top/mg/hnws
吉林卫视,http://goo.bkpcp.top/mg/jlws
陕西卫视,http://goo.bkpcp.top/mg/sxws
海峡卫视,http://goo.bkpcp.top/mg/hxws
宁夏卫视,http://goo.bkpcp.top/mg/nxws
云南卫视,http://goo.bkpcp.top/mg/ynws
东方卫视,http://goo.bkpcp.top/mg/dfws
重庆卫视,http://goo.bkpcp.top/mg/cqws
内蒙古卫视,http://goo.bkpcp.top/mg/nmws
甘肃卫视,http://goo.bkpcp.top/mg/gsws
青海卫视,http://goo.bkpcp.top/mg/qhws
山东卫视,http://goo.bkpcp.top/mg/sdws
湖北卫视,http://goo.bkpcp.top/mg/hubws
江西卫视,http://goo.bkpcp.top/mg/jxws
江苏卫视,http://goo.bkpcp.top/mg/jsws
大湾区卫视,http://goo.bkpcp.top/mg/dwqws
广西卫视,http://goo.bkpcp.top/mg/gxws
贵州卫视,http://goo.bkpcp.top/mg/gzws
新疆卫视,http://goo.bkpcp.top/mg/xjws
西藏卫视,http://goo.bkpcp.top/mg/xzws
海南卫视,http://goo.bkpcp.top/mg/hinws
东南卫视,http://175.8.213.7:8081/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
东方卫视,http://175.8.213.7:8081/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
云南卫视,http://175.8.213.7:8081/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
内蒙古卫视,http://175.8.213.7:8081/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
北京卫视,http://175.8.213.7:8081/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
南方卫视,http://175.8.213.7:8081/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
吉林卫视,http://175.8.213.7:8081/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
四川卫视,http://175.8.213.7:8081/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
天津卫视,http://175.8.213.7:8081/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
宁夏卫视,http://175.8.213.7:8081/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
安徽卫视,http://175.8.213.7:8081/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
山东卫视,http://175.8.213.7:8081/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
山西卫视,http://175.8.213.7:8081/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
广东卫视,http://175.8.213.7:8081/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
广西卫视,http://175.8.213.7:8081/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
新疆卫视,http://175.8.213.7:8081/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
江苏卫视,http://175.8.213.7:8081/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
江西卫视,http://175.8.213.7:8081/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
河北卫视,http://175.8.213.7:8081/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
河南卫视,http://175.8.213.7:8081/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
浙江卫视,http://175.8.213.7:8081/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
海南卫视,http://175.8.213.7:8081/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
深圳卫视,http://175.8.213.7:8081/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
湖北卫视,http://175.8.213.7:8081/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
湖南卫视,http://175.8.213.7:8081/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
西藏卫视,http://175.8.213.7:8081/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
贵州卫视,http://175.8.213.7:8081/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
辽宁卫视,http://175.8.213.7:8081/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
重庆卫视,http://175.8.213.7:8081/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
陕西卫视,http://175.8.213.7:8081/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
黑龙江卫视,http://175.8.213.7:8081/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
东方卫视,http://113.15.109.216:59901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
东南卫视,http://113.15.109.216:59901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
云南卫视,http://113.15.109.216:59901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
北京卫视,http://113.15.109.216:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
吉林卫视,http://113.15.109.216:59901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
四川卫视,http://113.15.109.216:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
大湾区卫视,http://113.15.109.216:59901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
天津卫视,http://113.15.109.216:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
宁夏卫视,http://113.15.109.216:59901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
山东卫视,http://113.15.109.216:59901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
山西卫视,http://113.15.109.216:59901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
广东卫视,http://113.15.109.216:59901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
广西卫视,http://113.15.109.216:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
江苏卫视,http://113.15.109.216:59901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
江西卫视,http://113.15.109.216:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
河北卫视,http://113.15.109.216:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
河南卫视,http://113.15.109.216:59901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
浙江卫视,http://113.15.109.216:59901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
深圳卫视,http://113.15.109.216:59901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
湖南卫视,http://113.15.109.216:59901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
贵州卫视,http://113.15.109.216:59901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
辽宁卫视,http://113.15.109.216:59901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
重庆卫视,http://113.15.109.216:59901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
陕西卫视,http://113.15.109.216:59901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
青海卫视,http://113.15.109.216:59901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
黑龙江卫视,http://113.15.109.216:59901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店

东南卫视,http://42.48.105.224:9002/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
东方卫视,http://42.48.105.224:9002/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
北京卫视,http://42.48.105.224:9002/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
吉林卫视,http://42.48.105.224:9002/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
四川卫视,http://42.48.105.224:9002/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
天津卫视,http://42.48.105.224:9002/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
宁夏卫视,http://42.48.105.224:9002/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
安徽卫视,http://42.48.105.224:9002/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
山东卫视,http://42.48.105.224:9002/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
广东卫视,http://42.48.105.224:9002/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
江苏卫视,http://42.48.105.224:9002/tsfile/live/0127_2.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
江西卫视,http://42.48.105.224:9002/tsfile/live/0138_2.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
河北卫视,http://42.48.105.224:9002/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
浙江卫视,http://42.48.105.224:9002/tsfile/live/0124_2.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
海南卫视,http://42.48.105.224:9002/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
深圳卫视,http://42.48.105.224:9002/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
湖北卫视,http://42.48.105.224:9002/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
湖南卫视,http://42.48.105.224:9002/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
西藏卫视,http://42.48.105.224:9002/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
贵州卫视,http://42.48.105.224:9002/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店
辽宁卫视,http://42.48.105.224:9002/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通酒店


📡丨卫视测试,#genre#
河南卫视,http://39.164.223.174:7799/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
河南卫视,http://39.164.223.174:7799udp/224.1.1.16:10016/$河南移动酒店
湖南卫视,http://39.164.223.174:7799/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
湖南卫视,http://39.164.223.174:7799udp/224.1.1.24:10024/$河南移动酒店
江苏卫视,http://39.164.223.174:7799/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
江苏卫视,http://39.164.223.174:7799udp/224.1.1.25:10025/$河南移动酒店
浙江卫视,http://39.164.223.174:7799/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
浙江卫视,http://39.164.223.174:7799udp/224.1.1.26:10026/$河南移动酒店
北京卫视,http://39.164.223.174:7799/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
北京卫视,http://39.164.223.174:7799udp/224.1.1.27:10027/$河南移动酒店
上海卫视,http://39.164.223.174:7799/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
上海卫视,http://39.164.223.174:7799udp/224.1.1.28:10028/$河南移动酒店
天津卫视,http://39.164.223.174:7799/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
天津卫视,http://39.164.223.174:7799udp/224.1.1.29:10029/$河南移动酒店
山东卫视,http://39.164.223.174:7799/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
山东卫视,http://39.164.223.174:7799udp/224.1.1.30:10030/$河南移动酒店
安徽卫视,http://39.164.223.174:7799/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
安徽卫视,http://39.164.223.174:7799udp/224.1.1.31:10031/$河南移动酒店
深圳卫视,http://39.164.223.174:7799/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
深圳卫视,http://39.164.223.174:7799udp/224.1.1.32:10032/$河南移动酒店
湖北卫视,http://39.164.223.174:7799/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
湖北卫视,http://39.164.223.174:7799udp/224.1.1.33:10033/$河南移动酒店
黑龙江卫视,http://39.164.223.174:7799/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
黑龙江卫视,http://39.164.223.174:7799udp/224.1.1.34:10034/$河南移动酒店
江西卫视,http://39.164.223.174:7799/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
江西卫视,http://39.164.223.174:7799udp/224.1.1.35:10035/$河南移动酒店
四川卫视,http://39.164.223.174:7799/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
四川卫视,http://39.164.223.174:7799udp/224.1.1.36:10036/$河南移动酒店
云南卫视,http://39.164.223.174:7799/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
云南卫视,http://39.164.223.174:7799udp/224.1.1.37:10037/$河南移动酒店
贵州卫视,http://39.164.223.174:7799/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
贵州卫视,http://39.164.223.174:7799udp/224.1.1.38:10038/$河南移动酒店
辽宁卫视,http://39.164.223.174:7799/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
辽宁卫视,http://39.164.223.174:7799udp/224.1.1.39:10039/$河南移动酒店
东南卫视,http://39.164.223.174:7799/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
东南卫视,http://39.164.223.174:7799udp/224.1.1.40:10040/$河南移动酒店
重庆卫视,http://39.164.223.174:7799/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
重庆卫视,http://39.164.223.174:7799udp/224.1.1.41:10041/$河南移动酒店
广东卫视,http://39.164.223.174:7799/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
广东卫视,http://39.164.223.174:7799udp/224.1.1.42:10042/$河南移动酒店
广西卫视,http://39.164.223.174:7799/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
广西卫视,http://39.164.223.174:7799udp/224.1.1.43:10043/$河南移动酒店
河北卫视,http://39.164.223.174:7799/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
河北卫视,http://39.164.223.174:7799udp/224.1.1.44:10044/$河南移动酒店
海南卫视,http://39.164.223.174:7799/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
海南卫视,http://39.164.223.174:7799udp/224.1.1.45:10045/$河南移动酒店
吉林卫视,http://39.164.223.174:7799/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
吉林卫视,http://39.164.223.174:7799udp/224.1.1.46:10046/$河南移动酒店
山西卫视,http://39.164.223.174:7799/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
山西卫视,http://39.164.223.174:7799udp/224.1.1.47:10047/$河南移动酒店
陕西卫视,http://39.164.223.174:7799/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
陕西卫视,http://39.164.223.174:7799udp/224.1.1.48:10048/$河南移动酒店
甘肃卫视,http://39.164.223.174:7799/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
甘肃卫视,http://39.164.223.174:7799udp/224.1.1.49:10049/$河南移动酒店
宁夏卫视,http://39.164.223.174:7799/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
宁夏卫视,http://39.164.223.174:7799udp/224.1.1.50:10050/$河南移动酒店
青海卫视,http://39.164.223.174:7799/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
青海卫视,http://39.164.223.174:7799udp/224.1.1.51:10051/$河南移动酒店
内蒙古卫视,http://39.164.223.174:7799/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
内蒙古卫视,http://39.164.223.174:7799udp/224.1.1.52:10052/$河南移动酒店
西藏卫视,http://39.164.223.174:7799/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
西藏卫视,http://39.164.223.174:7799udp/224.1.1.53:10053/$河南移动酒店
新疆卫视,http://39.164.223.174:7799/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$河南移动酒店
新疆卫视,http://39.164.223.174:7799udp/224.1.1.54:10054/$河南移动酒店
浙江卫视,http://116.117.106.18:8096/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
江苏卫视,http://116.117.106.18:8096/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
湖北卫视,http://116.117.106.18:8096/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
广东卫视,http://116.117.106.18:8096/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
山西卫视,http://116.117.106.18:8096/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
贵州卫视,http://116.117.106.18:8096/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
上海卫视,http://116.117.106.18:8096/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
辽宁卫视,http://116.117.106.18:8096/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
山东卫视,http://116.117.106.18:8096/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
黑龙江卫视,http://116.117.106.18:8096/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
广西卫视,http://116.117.106.18:8096/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
兵团卫视,http://116.117.106.18:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
安徽卫视,http://116.117.106.18:8096/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
北京卫视,http://116.117.106.18:8096/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
东南卫视,http://116.117.106.18:8096/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
天津卫视,http://116.117.106.18:8096/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
湖南卫视,http://116.117.106.18:8096/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
四川卫视,http://116.117.106.18:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
深圳卫视,http://116.117.106.18:8096/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
宁夏卫视,http://116.117.106.18:8096/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
云南卫视,http://116.117.106.18:8096/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
河南卫视,http://116.117.106.18:8096/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
江西卫视,http://116.117.106.18:8096/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
浙江卫视,http://116.117.106.103:8096/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
江苏卫视,http://116.117.106.103:8096/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
湖北卫视,http://116.117.106.103:8096/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
广东卫视,http://116.117.106.103:8096/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
山西卫视,http://116.117.106.103:8096/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
