🐼丨平安直播,#genre#
CCTV1,http://183.223.157.33:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV2,http://183.223.157.33:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV3,http://183.223.157.33:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV4,http://183.223.157.33:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV5,http://183.223.157.33:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV6,http://183.223.157.33:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV7,http://183.223.157.33:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV8,http://183.223.157.33:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV9,http://183.223.157.33:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV10,http://183.223.157.33:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV11,http://183.223.157.33:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV12,http://183.223.157.33:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV13,http://183.223.157.33:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV14,http://183.223.157.33:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV15,http://183.223.157.33:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV17,http://183.223.157.33:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV5+,http://183.223.157.33:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$四川移动酒店
CCTV1,http://220.164.192.48:50085/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV2,http://220.164.192.48:50085/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV3,http://220.164.192.48:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV4,http://220.164.192.48:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV5,http://220.164.192.48:50085/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV6,http://220.164.192.48:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV7,http://220.164.192.48:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV8,http://220.164.192.48:50085/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV9,http://220.164.192.48:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV10,http://220.164.192.48:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV11,http://220.164.192.48:50085/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV12,http://220.164.192.48:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV13,http://220.164.192.48:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV14,http://220.164.192.48:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV15,http://220.164.192.48:50085/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV16,http://220.164.192.48:50085/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV17,http://220.164.192.48:50085/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$云南电信酒店
CCTV1,http://113.57.20.158:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV2,http://113.57.20.158:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV3,http://113.57.20.158:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV4,http://113.57.20.158:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV5,http://113.57.20.158:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV6,http://113.57.20.158:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV7,http://113.57.20.158:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV8,http://113.57.20.158:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV9,http://113.57.20.158:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV10,http://113.57.20.158:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV11,http://113.57.20.158:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV12,http://113.57.20.158:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV13,http://113.57.20.158:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV14,http://113.57.20.158:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV15,http://113.57.20.158:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV17,http://113.57.20.158:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTVNEWS,http://113.57.20.158:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$湖北联通酒店
CCTV1,http://121.19.134.200:808/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV2,http://121.19.134.200:808/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV3,http://121.19.134.200:808/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV4,http://121.19.134.200:808/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV5,http://121.19.134.200:808/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV6,http://121.19.134.200:808/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV7,http://121.19.134.200:808/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV8,http://121.19.134.200:808/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV9,http://121.19.134.200:808/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV10,http://121.19.134.200:808/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV11,http://121.19.134.200:808/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV12,http://121.19.134.200:808/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV13,http://121.19.134.200:808/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV14,http://121.19.134.200:808/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV15,http://121.19.134.200:808/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV17,http://121.19.134.200:808/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV5+,http://121.19.134.200:808/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CETV4,http://121.19.134.200:808/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV第一剧场,http://121.19.134.200:808/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV风云剧场,http://121.19.134.200:808/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV怀旧剧场,http://121.19.134.200:808/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV风云音乐,http://121.19.134.200:808/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
CCTV1,http://60.255.47.174:8801rtp://@239.93.0.184:5140$四川广电/联通酒店
CCTV2,http://60.255.47.174:8801rtp://@239.93.1.23:6000$四川广电/联通酒店
CCTV3,http://60.255.47.174:8801rtp://@239.93.1.11:2223$四川广电/联通酒店
CCTV4,http://60.255.47.174:8801rtp://@239.93.1.105:5140$四川广电/联通酒店
CCTV5,http://60.255.47.174:8801rtp://@239.93.1.12:2224$四川广电/联通酒店
CCTV6,http://60.255.47.174:8801rtp://@239.93.1.13:2226$四川广电/联通酒店
CCTV7,http://60.255.47.174:8801rtp://@239.93.1.67:5140$四川广电/联通酒店
CCTV8,http://60.255.47.174:8801rtp://@239.93.1.14:2225$四川广电/联通酒店
CCTV9,http://60.255.47.174:8801rtp://@239.93.1.24:5140$四川广电/联通酒店
CCTV10,http://60.255.47.174:8801rtp://@239.93.1.28:5140$四川广电/联通酒店
CCTV11,http://60.255.47.174:8801rtp://@239.93.0.102:5140$四川广电/联通酒店
CCTV12,http://60.255.47.174:8801rtp://@239.93.1.30:8124$四川广电/联通酒店
CCTV13,http://60.255.47.174:8801rtp://@239.93.0.99:5140$四川广电/联通酒店
CCTV14,http://60.255.47.174:8801rtp://@239.93.1.29:6000$四川广电/联通酒店
CCTV15,http://60.255.47.174:8801rtp://@239.93.0.103:5140$四川广电/联通酒店
CCTV17,http://60.255.47.174:8801rtp://@239.93.0.92:5140$四川广电/联通酒店
CCTV1,http://113.102.162.133:8089/hls/1/index.m3u8$广东电信酒店
CCTV2,http://113.102.162.133:8089/hls/2/index.m3u8$广东电信酒店
CCTV3,http://113.102.162.133:8089/hls/3/index.m3u8$广东电信酒店
CCTV4,http://113.102.162.133:8089/hls/4/index.m3u8$广东电信酒店
CCTV5,http://113.102.162.133:8089/hls/5/index.m3u8$广东电信酒店
CCTV6,http://113.102.162.133:8089/hls/6/index.m3u8$广东电信酒店
CCTV7,http://113.102.162.133:8089/hls/7/index.m3u8$广东电信酒店
CCTV8,http://113.102.162.133:8089/hls/8/index.m3u8$广东电信酒店
CCTV9,http://113.102.162.133:8089/hls/9/index.m3u8$广东电信酒店
CCTV10,http://113.102.162.133:8089/hls/10/index.m3u8$广东电信酒店
CCTV12,http://113.102.162.133:8089/hls/12/index.m3u8$广东电信酒店
CCTV13,http://113.102.162.133:8089/hls/13/index.m3u8$广东电信酒店
CCTV5+,http://113.102.162.133:8089/hls/62/index.m3u8$广东电信酒店
CCTV15,http://113.102.162.133:8089/hls/15/index.m3u8$广东电信酒店
CCTV1,http://113.116.181.36:8089/hls/1/index.m3u8$广东电信酒店
CCTV2,http://113.116.181.36:8089/hls/2/index.m3u8$广东电信酒店
CCTV3,http://113.116.181.36:8089/hls/3/index.m3u8$广东电信酒店
CCTV4,http://113.116.181.36:8089/hls/4/index.m3u8$广东电信酒店
CCTV5,http://113.116.181.36:8089/hls/5/index.m3u8$广东电信酒店
CCTV6,http://113.116.181.36:8089/hls/6/index.m3u8$广东电信酒店
CCTV7,http://113.116.181.36:8089/hls/7/index.m3u8$广东电信酒店
CCTV8,http://113.116.181.36:8089/hls/8/index.m3u8$广东电信酒店
CCTV9,http://113.116.181.36:8089/hls/9/index.m3u8$广东电信酒店
CCTV10,http://113.116.181.36:8089/hls/10/index.m3u8$广东电信酒店
CCTV12,http://113.116.181.36:8089/hls/12/index.m3u8$广东电信酒店
CCTV13,http://113.116.181.36:8089/hls/13/index.m3u8$广东电信酒店
CCTV5+,http://113.116.181.36:8089/hls/62/index.m3u8$广东电信酒店
CCTV15,http://113.116.181.36:8089/hls/15/index.m3u8$广东电信酒店
CCTV6,http://0c13e1c9e82e5635-web.nnl5-link.sczhgx.com:8999/hls/1/index.m3u8$未知酒店
CCTV1,http://42.84.219.182:771/hls/1/index.m3u8$辽宁联通酒店
CCTV2,http://42.84.219.182:771/hls/2/index.m3u8$辽宁联通酒店
CCTV3,http://42.84.219.182:771/hls/3/index.m3u8$辽宁联通酒店
CCTV4,http://42.84.219.182:771/hls/4/index.m3u8$辽宁联通酒店
CCTV5,http://42.84.219.182:771/hls/5/index.m3u8$辽宁联通酒店
CCTV6,http://42.84.219.182:771/hls/6/index.m3u8$辽宁联通酒店
CCTV7,http://42.84.219.182:771/hls/7/index.m3u8$辽宁联通酒店
CCTV8,http://42.84.219.182:771/hls/8/index.m3u8$辽宁联通酒店
CCTV9,http://42.84.219.182:771/hls/9/index.m3u8$辽宁联通酒店
CCTV10,http://42.84.219.182:771/hls/10/index.m3u8$辽宁联通酒店
CCTV11,http://42.84.219.182:771/hls/11/index.m3u8$辽宁联通酒店
CCTV12,http://42.84.219.182:771/hls/12/index.m3u8$辽宁联通酒店
CCTV13,http://42.84.219.182:771/hls/13/index.m3u8$辽宁联通酒店
CCTV14,http://42.84.219.182:771/hls/14/index.m3u8$辽宁联通酒店
CCTV15,http://42.84.219.182:771/hls/15/index.m3u8$辽宁联通酒店
CCTV16,http://42.84.219.182:771/hls/16/index.m3u8$辽宁联通酒店
CCTV17,http://42.84.219.182:771/hls/17/index.m3u8$辽宁联通酒店
CCTV5+,http://42.84.219.182:771/hls/18/index.m3u8$辽宁联通酒店
CCTV1,http://42.237.181.100:7000/hls/60/index.m3u8$河南联通酒店
CCTV2,http://42.237.181.100:7000/hls/61/index.m3u8$河南联通酒店
CCTV3,http://42.237.181.100:7000/hls/62/index.m3u8$河南联通酒店
CCTV4,http://42.237.181.100:7000/hls/63/index.m3u8$河南联通酒店
CCTV5,http://42.237.181.100:7000/hls/64/index.m3u8$河南联通酒店
CCTV6,http://42.237.181.100:7000/hls/65/index.m3u8$河南联通酒店
CCTV7,http://42.237.181.100:7000/hls/66/index.m3u8$河南联通酒店
CCTV8,http://42.237.181.100:7000/hls/67/index.m3u8$河南联通酒店
CCTV9,http://42.237.181.100:7000/hls/68/index.m3u8$河南联通酒店
CCTV10,http://42.237.181.100:7000/hls/69/index.m3u8$河南联通酒店
CCTV11,http://42.237.181.100:7000/hls/70/index.m3u8$河南联通酒店
CCTV12,http://42.237.181.100:7000/hls/71/index.m3u8$河南联通酒店
CCTV13,http://42.237.181.100:7000/hls/72/index.m3u8$河南联通酒店
CCTV14,http://42.237.181.100:7000/hls/73/index.m3u8$河南联通酒店
CCTV15,http://42.237.181.100:7000/hls/74/index.m3u8$河南联通酒店
CCTV5+,http://42.237.181.100:7000/hls/75/index.m3u8$河南联通酒店
CCTV1,http:///hls/101/index.m3u8$广东联通酒店
CCTV1,http://120.84.121.174:808/udp/239.3.3.101:10001$广东联通酒店
CCTV2,http:///hls/102/index.m3u8$广东联通酒店
CCTV2,http://120.84.121.174:808/udp/239.3.3.102:10001$广东联通酒店
CCTV3,http:///hls/103/index.m3u8$广东联通酒店
CCTV3,http://120.84.121.174:808/udp/239.3.3.103:10001$广东联通酒店
CCTV4,http://120.84.121.174:808/udp/239.3.3.104:10001$广东联通酒店
CCTV4,http:///hls/104/index.m3u8$广东联通酒店
CCTV5+,http://120.84.121.174:808/udp/239.3.3.116:10001$广东联通酒店
CCTV5,http://120.84.121.174:808/udp/239.3.3.105:10001$广东联通酒店
CCTV5,http:///hls/105/index.m3u8$广东联通酒店
CCTV5+,http:///hls/116/index.m3u8$广东联通酒店
CCTV5+,http://120.84.121.174:808/udp/239.3.3.116:10001$广东联通酒店
CCTV6,http://120.84.121.174:808/udp/239.3.3.106:10001$广东联通酒店
CCTV6,http:///hls/106/index.m3u8$广东联通酒店
CCTV7,http://120.84.121.174:808/udp/239.3.3.107:10001$广东联通酒店
CCTV7,http:///hls/107/index.m3u8$广东联通酒店
CCTV8,http://120.84.121.174:808/udp/239.3.3.108:10001$广东联通酒店
CCTV8,http:///hls/108/index.m3u8$广东联通酒店
CCTV9,http://120.84.121.174:808/udp/239.3.3.109:10001$广东联通酒店
CCTV9,http:///hls/109/index.m3u8$广东联通酒店
CCTV10,http://120.84.121.174:808/udp/239.3.3.110:10001$广东联通酒店
CCTV11,http:///hls/110/index.m3u8$广东联通酒店
CCTV11,http://120.84.121.174:808/udp/239.3.3.111:10001$广东联通酒店
CCTV11,http:///hls/111/index.m3u8$广东联通酒店
CCTV12,http://120.84.121.174:808/udp/239.3.3.112:10001$广东联通酒店
CCTV12,http:///hls/112/index.m3u8$广东联通酒店
CCTV13,http://120.84.121.174:808/udp/239.3.3.113:10001$广东联通酒店
CCTV13,http:///hls/113/index.m3u8$广东联通酒店
CCTV14,http://120.84.121.174:808/udp/239.3.3.114:10001$广东联通酒店
CCTV14,http:///hls/114/index.m3u8$广东联通酒店
CCTV15,http://120.84.121.174:808/udp/239.3.3.115:10001$广东联通酒店
CCTV15,http:///hls/115/index.m3u8$广东联通酒店
CCTV16,http:///hls/16/index.m3u8$广东联通酒店
CCTV16,http://120.84.121.174:808/udp/239.3.3.16:10001$广东联通酒店
CCTV17,http://120.84.121.174:808/udp/239.3.3.177:10001$广东联通酒店
CCTV17,http:///hls/177/index.m3u8$广东联通酒店
CCTV1,http:///hls/101/index.m3u8$广东联通酒店
CCTV1,http://120.84.121.214:808/udp/239.3.3.101:10001$广东联通酒店
CCTV2,http:///hls/102/index.m3u8$广东联通酒店
CCTV2,http://120.84.121.214:808/udp/239.3.3.102:10001$广东联通酒店
CCTV3,http:///hls/103/index.m3u8$广东联通酒店
CCTV3,http://120.84.121.214:808/udp/239.3.3.103:10001$广东联通酒店
CCTV4,http://120.84.121.214:808/udp/239.3.3.104:10001$广东联通酒店
CCTV4,http:///hls/104/index.m3u8$广东联通酒店
CCTV5+,http://120.84.121.214:808/udp/239.3.3.116:10001$广东联通酒店
CCTV5,http://120.84.121.214:808/udp/239.3.3.105:10001$广东联通酒店
CCTV5,http:///hls/105/index.m3u8$广东联通酒店
CCTV5+,http:///hls/116/index.m3u8$广东联通酒店
CCTV5+,http://120.84.121.214:808/udp/239.3.3.116:10001$广东联通酒店
CCTV6,http://120.84.121.214:808/udp/239.3.3.106:10001$广东联通酒店
CCTV6,http:///hls/106/index.m3u8$广东联通酒店
CCTV7,http://120.84.121.214:808/udp/239.3.3.107:10001$广东联通酒店
CCTV7,http:///hls/107/index.m3u8$广东联通酒店
CCTV8,http://120.84.121.214:808/udp/239.3.3.108:10001$广东联通酒店
CCTV8,http:///hls/108/index.m3u8$广东联通酒店
CCTV9,http://120.84.121.214:808/udp/239.3.3.109:10001$广东联通酒店
CCTV9,http:///hls/109/index.m3u8$广东联通酒店
CCTV10,http://120.84.121.214:808/udp/239.3.3.110:10001$广东联通酒店
CCTV11,http:///hls/110/index.m3u8$广东联通酒店
CCTV11,http://120.84.121.214:808/udp/239.3.3.111:10001$广东联通酒店
CCTV11,http:///hls/111/index.m3u8$广东联通酒店
CCTV12,http://120.84.121.214:808/udp/239.3.3.112:10001$广东联通酒店
CCTV12,http:///hls/112/index.m3u8$广东联通酒店
CCTV13,http://120.84.121.214:808/udp/239.3.3.113:10001$广东联通酒店
CCTV13,http:///hls/113/index.m3u8$广东联通酒店
CCTV14,http://120.84.121.214:808/udp/239.3.3.114:10001$广东联通酒店
CCTV14,http:///hls/114/index.m3u8$广东联通酒店
CCTV15,http://120.84.121.214:808/udp/239.3.3.115:10001$广东联通酒店
CCTV15,http:///hls/115/index.m3u8$广东联通酒店
CCTV16,http:///hls/16/index.m3u8$广东联通酒店
CCTV16,http://120.84.121.214:808/udp/239.3.3.16:10001$广东联通酒店
CCTV17,http://120.84.121.214:808/udp/239.3.3.177:10001$广东联通酒店
CCTV17,http:///hls/177/index.m3u8$广东联通酒店
CCTV1,http:///hls/101/index.m3u8$广东联通酒店
CCTV1,http://120.84.121.92:808/udp/239.3.3.101:10001$广东联通酒店
CCTV2,http:///hls/102/index.m3u8$广东联通酒店
CCTV2,http://120.84.121.92:808/udp/239.3.3.102:10001$广东联通酒店
CCTV3,http:///hls/103/index.m3u8$广东联通酒店
CCTV3,http://120.84.121.92:808/udp/239.3.3.103:10001$广东联通酒店
CCTV4,http://120.84.121.92:808/udp/239.3.3.104:10001$广东联通酒店
CCTV4,http:///hls/104/index.m3u8$广东联通酒店
CCTV5+,http://120.84.121.92:808/udp/239.3.3.116:10001$广东联通酒店
CCTV5,http://120.84.121.92:808/udp/239.3.3.105:10001$广东联通酒店
CCTV5,http:///hls/105/index.m3u8$广东联通酒店
CCTV5+,http:///hls/116/index.m3u8$广东联通酒店
CCTV5+,http://120.84.121.92:808/udp/239.3.3.116:10001$广东联通酒店
CCTV6,http://120.84.121.92:808/udp/239.3.3.106:10001$广东联通酒店
CCTV6,http:///hls/106/index.m3u8$广东联通酒店
CCTV7,http://120.84.121.92:808/udp/239.3.3.107:10001$广东联通酒店
CCTV7,http:///hls/107/index.m3u8$广东联通酒店
CCTV8,http://120.84.121.92:808/udp/239.3.3.108:10001$广东联通酒店
CCTV8,http:///hls/108/index.m3u8$广东联通酒店
CCTV9,http://120.84.121.92:808/udp/239.3.3.109:10001$广东联通酒店
CCTV9,http:///hls/109/index.m3u8$广东联通酒店
CCTV10,http://120.84.121.92:808/udp/239.3.3.110:10001$广东联通酒店
CCTV11,http:///hls/110/index.m3u8$广东联通酒店
CCTV11,http://120.84.121.92:808/udp/239.3.3.111:10001$广东联通酒店
CCTV11,http:///hls/111/index.m3u8$广东联通酒店
CCTV12,http://120.84.121.92:808/udp/239.3.3.112:10001$广东联通酒店
CCTV12,http:///hls/112/index.m3u8$广东联通酒店
CCTV13,http://120.84.121.92:808/udp/239.3.3.113:10001$广东联通酒店
CCTV13,http:///hls/113/index.m3u8$广东联通酒店
CCTV14,http://120.84.121.92:808/udp/239.3.3.114:10001$广东联通酒店
CCTV14,http:///hls/114/index.m3u8$广东联通酒店
CCTV15,http://120.84.121.92:808/udp/239.3.3.115:10001$广东联通酒店
CCTV15,http:///hls/115/index.m3u8$广东联通酒店
CCTV16,http:///hls/16/index.m3u8$广东联通酒店
CCTV16,http://120.84.121.92:808/udp/239.3.3.16:10001$广东联通酒店
CCTV17,http://120.84.121.92:808/udp/239.3.3.177:10001$广东联通酒店
CCTV17,http:///hls/177/index.m3u8$广东联通酒店
CCTV1,http://27.46.125.241:808/udp/239.2.2.1:10001$广东联通酒店
CCTV1,http://27.46.125.241:808/hls/1/index.m3u8$广东联通酒店
CCTV2,http://27.46.125.241:808/udp/239.2.2.2:10001$广东联通酒店
CCTV2,http://27.46.125.241:808/hls/2/index.m3u8$广东联通酒店
CCTV3,http://27.46.125.241:808/udp/239.2.2.3:10001$广东联通酒店
CCTV3,http://27.46.125.241:808/hls/3/index.m3u8$广东联通酒店
CCTV4,http://27.46.125.241:808/udp/239.2.2.4:10001$广东联通酒店
CCTV4,http://27.46.125.241:808/hls/4/index.m3u8$广东联通酒店
CCTV6,http://27.46.125.241:808/udp/239.2.2.6:10001$广东联通酒店
CCTV6,http://27.46.125.241:808/hls/6/index.m3u8$广东联通酒店
CCTV7,http://27.46.125.241:808/udp/239.2.2.7:10001$广东联通酒店
CCTV7,http://27.46.125.241:808/hls/7/index.m3u8$广东联通酒店
CCTV8,http://27.46.125.241:808/udp/239.2.2.8:10001$广东联通酒店
CCTV8,http://27.46.125.241:808/hls/8/index.m3u8$广东联通酒店
CCTV9,http://27.46.125.241:808/udp/239.2.2.9:10001$广东联通酒店
CCTV9,http://27.46.125.241:808/hls/9/index.m3u8$广东联通酒店
CCTV10,http://27.46.125.241:808/udp/239.2.2.10:10001$广东联通酒店
CCTV10,http://27.46.125.241:808/hls/10/index.m3u8$广东联通酒店
CCTV11,http://27.46.125.241:808/udp/239.2.2.11:10001$广东联通酒店
CCTV11,http://27.46.125.241:808/hls/11/index.m3u8$广东联通酒店
CCTV12,http://27.46.125.241:808/udp/239.2.2.12:10001$广东联通酒店
CCTV12,http://27.46.125.241:808/hls/12/index.m3u8$广东联通酒店
CCTV13,http://27.46.125.241:808/udp/239.2.2.13:10001$广东联通酒店
CCTV13,http://27.46.125.241:808/hls/13/index.m3u8$广东联通酒店
CCTV14,http://27.46.125.241:808/udp/239.2.2.14:10001$广东联通酒店
CCTV14,http://27.46.125.241:808/hls/14/index.m3u8$广东联通酒店
CCTV15,http://27.46.125.241:808/udp/239.2.2.15:10001$广东联通酒店
CCTV15,http://27.46.125.241:808/hls/15/index.m3u8$广东联通酒店
CCTV5+,http://27.46.125.241:808/udp/239.2.2.16:10001$广东联通酒店
CCTV5+,http://27.46.125.241:808/hls/16/index.m3u8$广东联通酒店
CETV1,http://27.46.125.241:808/udp/239.2.2.67:10001$广东联通酒店
CETV1,http://27.46.125.241:808/hls/67/index.m3u8$广东联通酒店
CCTV1,http://42.48.2.195:808:808/hls/62/index.m3u8$湖南联通酒店
CCTV2,http://42.48.2.195:808:808/hls/63/index.m3u8$湖南联通酒店
CCTV3,http://42.48.2.195:808:808/hls/64/index.m3u8$湖南联通酒店
CCTV4,http://42.48.2.195:808:808/hls/65/index.m3u8$湖南联通酒店
CCTV5,http://42.48.2.195:808:808/hls/66/index.m3u8$湖南联通酒店
CCTV6,http://42.48.2.195:808:808/hls/67/index.m3u8$湖南联通酒店
CCTV7,http://42.48.2.195:808:808/hls/68/index.m3u8$湖南联通酒店
CCTV8,http://42.48.2.195:808:808/hls/69/index.m3u8$湖南联通酒店
CCTV9,http://42.48.2.195:808:808/hls/70/index.m3u8$湖南联通酒店
CCTV10,http://42.48.2.195:808:808/hls/71/index.m3u8$湖南联通酒店
CCTV11,http://42.48.2.195:808:808/hls/72/index.m3u8$湖南联通酒店
CCTV12,http://42.48.2.195:808:808/hls/72/index.m3u8$湖南联通酒店
CCTV13,http://42.48.2.195:808:808/hls/74/index.m3u8$湖南联通酒店
CCTV14,http://42.48.2.195:808:808/hls/15/index.m3u8$湖南联通酒店
CCTV15,http://42.48.2.195:808:808/hls/16/index.m3u8$湖南联通酒店
CCTV17,http://42.48.2.195:808:808/hls/78/index.m3u8$湖南联通酒店
CCTV5+,http://42.48.2.195:808:808/hls/6/index.m3u8$湖南联通酒店
CCTV1,http://121.17.146.131:50003/hls/1/index.m3u8$河北联通酒店
CCTV2,http://121.17.146.131:50003/hls/2/index.m3u8$河北联通酒店
CCTV3,http://121.17.146.131:50003/hls/3/index.m3u8$河北联通酒店
CCTV4,http://121.17.146.131:50003/hls/4/index.m3u8$河北联通酒店
CCTV5,http://121.17.146.131:50003/hls/5/index.m3u8$河北联通酒店
CCTV6,http://121.17.146.131:50003/hls/6/index.m3u8$河北联通酒店
CCTV7,http://121.17.146.131:50003/hls/7/index.m3u8$河北联通酒店
CCTV8,http://121.17.146.131:50003/hls/8/index.m3u8$河北联通酒店
CCTV9,http://121.17.146.131:50003/hls/9/index.m3u8$河北联通酒店
CCTV10,http://121.17.146.131:50003/hls/10/index.m3u8$河北联通酒店
